key,tri,yy,player_id,player,u,Lcos,Lfrob
LAL_22,LAL,22,1629134,K. Nunn,0.0323814380418154,0.004107200629561714,24.291527104555918
LAL_22,LAL,22,1629308,J. Toscano-Anderson,0.009561448240693524,0.000513778457282843,17.153473670593723
LAL_22,LAL,22,1630559,A. Reaves,0.08082610912799593,0.012636494384096753,42.643055575994374
LAL_22,LAL,22,1631108,M. Christie,0.013513513513513514,0.003922984935449514,23.541237779371368
LAL_22,LAL,22,201566,R. Westbrook,0.09816420193778684,0.003360044461158118,28.853306879006006
LAL_22,LAL,22,201976,P. Beverley,0.034166241713411524,0.0027460305881210623,27.07814334056098
LAL_22,LAL,22,203076,A. Davis,0.13526262111167772,0.25771264483295053,174.54881746404058
LAL_22,LAL,22,203471,D. Schröder,0.0958694543600204,0.0028994165655471527,40.51680699647583
LAL_22,LAL,22,2544,L. James,0.16662417134115248,0.0027857685104175633,42.13937927141172
MEM_22,MEM,22,1626145,T. Jones,0.0987512742099898,0.007958270252647948,49.429126897048974
MEM_22,MEM,22,1628379,L. Kennard,0.02280835881753313,0.00711503062787,56.0644432491504
MEM_22,MEM,22,1628415,D. Brooks,0.12996941896024464,0.011754424161093513,59.12209651997773
MEM_22,MEM,22,1628991,J. Jackson Jr.,0.11786442405708461,0.006493354786523353,46.25760721558936
MEM_22,MEM,22,1629630,J. Morant,0.16551987767584098,0.033903346698938464,94.05966056614581
MEM_22,MEM,22,1629634,B. Clarke,0.046890927624872576,0.04668943818752691,147.56937557743586
MEM_22,MEM,22,1629723,J. Konchar,0.0382262996941896,0.006149607644878041,42.608842915061864
MEM_22,MEM,22,1630214,X. Tillman,0.03656982670744138,0.004890343638265349,37.04078785593608
MEM_22,MEM,22,1630217,D. Bane,0.1297145769622834,0.008554573413924293,52.29111668401246
MEM_22,MEM,22,1630533,Z. Williams,0.02599388379204893,0.004436679897798501,35.64526479011821
MEM_22,MEM,22,1630583,S. Aldama,0.06587665647298675,0.004055474052713337,32.83777912342893
MEM_22,MEM,22,1631113,K. Chandler,0.011467889908256881,0.0018539992575067332,26.9641999025891
MEM_22,MEM,22,1631222,J. LaRavia,0.01210499490316004,0.001936307797479886,28.92608347773833
MEM_22,MEM,22,1631223,D. Roddy,0.053644240570846075,0.003607575513537742,34.0420970630548
MEM_22,MEM,22,1631254,K. Lofton Jr.,0.011850152905198776,0.0032584411767461186,29.364571234256847
MEM_22,MEM,22,203500,S. Adams,0.025739041794087664,0.014307708122093032,75.256425629778
MIA_22,MIA,22,1628389,B. Adebayo,0.16304055868922912,0.09416235091281999,227.88572842648088
MIA_22,MIA,22,1628997,C. Martin,0.07681976900349181,0.0017204227828755414,40.018858377441674
MIA_22,MIA,22,1629130,D. Robinson,0.033037872683319904,0.0011397334477498688,28.594986731300093
MIA_22,MIA,22,1629216,G. Vincent,0.07735697018533441,0.0017381372065742307,37.30577171043089
MIA_22,MIA,22,1629312,H. Highsmith,0.027128659683051302,0.0035126501709431546,40.32262739369092
MIA_22,MIA,22,1629622,M. Strus,0.10394842868654311,0.00744654305610426,101.83092489141806
MIA_22,MIA,22,1629639,T. Herro,0.15551974214343273,0.006779405519037218,46.74765153714249
MIA_22,MIA,22,1631107,N. Jović,0.009401020682245501,0.0032814478357298116,32.305368921893894
MIA_22,MIA,22,1631115,O. Robinson,0.009401020682245501,0.0023178528994916014,27.697517965280582
MIA_22,MIA,22,1631288,J. Cain,0.008192318023099651,0.0049318467991754655,44.18934958274498
MIA_22,MIA,22,200768,K. Lowry,0.07050765511684126,0.003315605717534087,33.607756656770476
MIA_22,MIA,22,201567,K. Love,0.01839914047810905,0.0009703913083317639,28.59000185585225
MIA_22,MIA,22,202710,J. Butler III,0.14759602471125435,0.011742003187586225,112.55579737920579
MIA_22,MIA,22,203469,C. Zeller,0.0091324200913242,0.009361893863169213,53.09533553431277
MIA_22,MIA,22,203473,D. Dedmon,0.0190706419554123,0.001388127274922324,22.109124778628495
MIA_22,MIA,22,203506,V. Oladipo,0.06030083266183186,0.004448991588024032,40.2058205643929
MIL_22,MIL,22,1626171,B. Portis,0.09509319132750095,0.08876597308670886,132.77531706815182
MIL_22,MIL,22,1626192,P. Connaughton,0.052745023456320525,0.041258319314203984,104.47511072206778
MIL_22,MIL,22,1628960,G. Allen,0.07797641688855078,0.026316095806104833,82.3019931234221
MIL_22,MIL,22,1628975,J. Carter,0.0691010523646507,0.03971003568502918,95.99997480918701
MIL_22,MIL,22,1629670,J. Nwora,0.026626093571700267,0.007252187886140349,41.467301110530165
MIL_22,MIL,22,1630572,S. Mamukelashvili,0.007607455306200076,0.030803432706785983,81.15870527995014
MIL_22,MIL,22,1630699,M. Beauchamp,0.03157093952073031,0.008915556515003531,54.49165364966598
MIL_22,MIL,22,1631260,A. Green,0.014580956003550145,0.028734795750393727,78.82321703435893
MIL_22,MIL,22,201572,B. Lopez,0.11702802079371118,0.1876647959875315,199.64907389571724
MIL_22,MIL,22,201588,G. Hill,0.01787751996957018,0.0285144030446165,83.54870690682334
MIL_22,MIL,22,201950,J. Holiday,0.1304678585013313,0.04772128141938603,101.69830093745622
MIL_22,MIL,22,202083,W. Matthews,0.020540129326740205,0.008840351508264677,44.24377068205361
MIL_22,MIL,22,203109,J. Crowder,0.01204513756815012,0.05864339975579991,108.41478525149401
MIL_22,MIL,22,203114,K. Middleton,0.05591479650057056,0.02582069475954074,73.13768923835241
MIL_22,MIL,22,203507,G. Antetokounmpo,0.21174083935590213,0.20369654855215147,195.25485635867847
MIL_22,MIL,22,203648,T. Antetokounmpo,0.006339546088500064,0.005184884324446415,32.5141526138763
MIL_22,MIL,22,204060,J. Ingles,0.033726385190820336,0.012626155953229579,63.843960109778564
MIN_22,MIN,22,1626156,D. Russell,0.09955099422706863,0.019793651258114164,134.42432303626575
MIN_22,MIN,22,1626157,K. Towns,0.0654265554842848,0.034737063480171804,271.5636568146471
MIN_22,MIN,22,1627752,T. Prince,0.054778704297626685,0.00829702235527685,107.75418144232373
MIN_22,MIN,22,1627854,B. Forbes,0.011289288005131494,0.03806668027497606,342.9348259905701
MIN_22,MIN,22,1629162,J. McLaughlin,0.02129570237331623,0.03312087737546565,213.81959762023507
MIN_22,MIN,22,1629638,N. Alexander-Walker,0.016805644644002565,0.0035694067903332405,57.46366393763837
MIN_22,MIN,22,1629669,J. Nowell,0.08248877485567671,0.02272182185319993,235.85592846382204
MIN_22,MIN,22,1629675,N. Reid,0.0804361770365619,0.036830840875126336,418.5325351947827
MIN_22,MIN,22,1630162,A. Edwards,0.22001282873636946,0.047480133874850505,213.61620681196206
MIN_22,MIN,22,1630183,J. McDaniels,0.09634381013470174,0.06350520777788282,425.84909424661316
MIN_22,MIN,22,1630233,N. Knight,0.012700449005772932,0.012121446436100691,274.8006260988054
MIN_22,MIN,22,1630346,M. Ryan,0.007568954457985888,0.015843697786823485,306.21612219484484
MIN_22,MIN,22,1630568,L. Garza,0.015266196279666452,0.005392592026765675,314.72208397957746
MIN_22,MIN,22,201144,M. Conley,0.0327132777421424,0.033000246509389486,261.3448870932628
MIN_22,MIN,22,203085,A. Rivers,0.028608082103912764,0.009270083095857307,138.64630505692878
