key,tri,yy,player_id,player,u,Lcos,Lfrob,abbrev,season,full_name,gp,mpg,ppg,apg,usg_pct,ast_pct,net_rating,touches,front_ct_touches,position,u_resid
DEN_22,DEN,22,202397,I. Smith,0.0174457317885204,0.0255653004940848,91.5874530359348,I. Smith,2022-23,Ish Smith,43.0,9.3,2.5,2.3,0.187,0.352,-5.3,21.7,8.0,G,0.01435243502811182
DEN_22,DEN,22,202704,R. Jackson,0.0167798641630043,0.0045212664368474,31.07486269039093,R. Jackson,2022-23,Reggie Jackson,68.0,24.4,10.2,3.4,0.205,0.211,-2.2,48.9,19.9,G,-0.006680076580709064
DEN_22,DEN,22,203484,K. Caldwell-Pope,0.099214276201891,0.0982748122958974,142.03462864802395,K. Caldwell-Pope,2022-23,Kentavious Caldwell-Pope,76.0,31.3,10.8,2.4,0.136,0.092,9.8,38.2,25.5,G,0.07346042636091983
DEN_22,DEN,22,203932,A. Gordon,0.106805167132774,0.0192361726704283,79.23712504609011,A. Gordon,2022-23,Aaron Gordon,68.0,30.2,16.3,3.0,0.206,0.129,12.1,42.5,23.9,F,-0.008067259778835476
DEN_22,DEN,22,203999,N. Jokić,0.1579438007724064,0.0533650277503937,101.43222741320405,N. Jokić,2022-23,Nikola Jokić,69.0,33.7,24.5,9.8,0.263,0.412,12.5,98.6,52.1,C,0.00386337908082382
DET_22,DET,22,1628963,M. Bagley III,0.048866762740731,0.0093886239161877,62.55107552707639,M. Bagley III,2022-23,Marvin Bagley III,42.0,23.6,12.0,0.9,0.202,0.058,-10.6,34.1,20.2,F,-0.004190745610348014
DET_22,DET,22,1628977,H. Diallo,0.0538451460762478,0.0092529548556964,61.41283546071046,H. Diallo,2022-23,Hamidou Diallo,56.0,17.8,9.3,1.0,0.21,0.088,-0.6,27.8,13.7,G,-0.005028985303366951
DET_22,DET,22,1628995,K. Knox II,0.026595047818682,0.0034957703299954,40.817422798255095,K. Knox II,,,,,,,,,,,,Forward,-0.008037776612797629
DET_22,DET,22,1630164,J. Wiseman,0.0315734311541988,0.0074485295440329,61.587323045197046,J. Wiseman,2022-23,James Wiseman,45.0,19.3,10.0,0.7,0.212,0.057,-17.2,32.3,15.0,C,-0.004386667364485101
DET_22,DET,22,1630165,K. Hayes,0.1143718066291104,0.0043768246717585,43.861343556283735,K. Hayes,2022-23,Killian Hayes,76.0,28.3,10.3,6.2,0.201,0.325,-10.9,62.1,21.6,G,-0.02561505890749507
DET_22,DET,22,1630180,S. Bey,0.0862046377571073,0.0065644152573843,74.54879291105061,S. Bey,,,,,,,,,,,,Guard-Forward,-0.01446866205796738
DET_22,DET,22,1630181,R. Hampton,0.0184724223765229,0.0038256279920998,39.77881891710529,R. Hampton,2022-23,R.J. Hampton,47.0,15.9,6.4,1.1,0.175,0.11,-8.7,23.7,12.2,G,-0.007408145487589045
DET_22,DET,22,1630191,I. Stewart,0.0619677715184069,0.0034215833385543,49.26032217313253,I. Stewart,2022-23,Isaiah Stewart,50.0,28.3,11.3,1.4,0.17,0.073,-8.0,39.2,22.2,F-C,-0.012199048544027577
DET_22,DET,22,1630587,I. Livers,0.0383859557185903,0.0039639465158649,48.998091822971865,I. Livers,2022-23,Isaiah Livers,52.0,23.1,6.7,0.8,0.117,0.048,-7.8,26.0,16.3,F,-0.008429259689452958
DET_22,DET,22,1630595,C. Cunningham,0.0288222193108869,0.0025890099144053,41.01925455787477,C. Cunningham,2022-23,Cade Cunningham,12.0,33.3,19.9,6.0,0.287,0.306,-6.1,78.3,24.8,G,-0.009068407626208303
DET_22,DET,22,1630647,E. Omoruyi,0.0188654526398532,0.006524825637095,53.920688818391376,E. Omoruyi,2022-23,Eugene Omoruyi,40.0,16.1,7.0,0.7,0.192,0.065,-1.9,20.4,13.2,F,-0.004717960521152252
DET_22,DET,22,1631093,J. Ivey,0.1519717018210402,0.011547389386994,75.68199604600751,J. Ivey,2022-23,Jaden Ivey,74.0,31.1,16.3,5.2,0.251,0.269,-13.0,58.3,23.4,G,-0.034874220763941546
DET_22,DET,22,1631105,J. Duren,0.0458535307218655,0.2398630700210248,321.43102629898675,J. Duren,2022-23,Jalen Duren,67.0,24.9,9.1,1.1,0.139,0.069,-8.3,35.8,16.5,C,0.2266654041052354
DET_22,DET,22,202692,A. Burks,0.0676012052928075,0.0082098763543679,58.358890129804045,A. Burks,2022-23,Alec Burks,51.0,22.0,12.8,2.2,0.218,0.15,-1.0,34.6,21.2,G,-0.008479308030181433
DET_22,DET,22,202709,C. Joseph,0.0454605004585353,0.0020164948049254,29.73472618337342,C. Joseph,2022-23,Cory Joseph,62.0,19.8,6.9,3.5,0.149,0.256,-4.1,40.5,15.5,G,-0.011133804102261655
DET_22,DET,22,202711,B. Bogdanović,0.1281278658456701,0.0041055650523902,78.42198400977091,B. Bogdanović,,,,,,,,,,,,Guard,-0.03130419147473284
DET_22,DET,22,203585,R. McGruder,0.019520503078737,0.0040876449750831,41.70778650500383,R. McGruder,2022-23,Rodney McGruder,32.0,16.4,5.7,0.9,0.135,0.071,-3.5,18.7,12.6,G,-0.007171403554549327
GSW_22,GSW,22,1626172,K. Looney,0.0412956510517486,0.1340584992271262,166.9751274284268,K. Looney,2022-23,Kevon Looney,82.0,23.9,7.0,2.5,0.104,0.136,4.4,41.3,25.1,F,0.12137581728166537
GSW_22,GSW,22,1628978,D. DiVincenzo,0.0705897535165827,0.0108926689008008,49.83038312101838,D. DiVincenzo,2022-23,Donte DiVincenzo,72.0,26.3,9.4,3.5,0.146,0.176,2.9,48.3,23.3,G,-0.006409970617282112
GSW_22,GSW,22,1629660,T. Jerome,0.033423667570009,0.0062552775368884,38.22853547382824,T. Jerome,2022-23,Ty Jerome,45.0,18.1,6.9,3.0,0.147,0.233,-5.6,39.2,17.5,G-F,-0.005714871464844382
GSW_22,GSW,22,1629673,J. Poole,0.1813137178990837,0.0448335849830096,93.72933479200108,J. Poole,2022-23,Jordan Poole,82.0,30.0,20.4,4.5,0.282,0.234,-0.8,65.7,32.4,G,-0.017960567053153742
GSW_22,GSW,22,1630164,J. Wiseman,0.0132920376822815,0.0263598550648781,69.48918677285896,J. Wiseman,,,,,,,,,,,,Center,0.015192674404666557
GSW_22,GSW,22,1630228,J. Kuminga,0.0694283133307523,0.0026247216096892,47.37054340116059,J. Kuminga,2022-23,Jonathan Kuminga,67.0,20.8,9.9,1.9,0.195,0.132,-1.4,34.1,19.8,F,-0.014435674089373294
GSW_22,GSW,22,1630237,A. Lamb,0.0411666021422119,0.0035572979334218,29.14056281458933,A. Lamb,2022-23,Anthony Lamb,62.0,19.3,6.7,1.5,0.136,0.111,1.7,32.6,17.5,F,-0.009111896609093912
GSW_22,GSW,22,1630541,M. Moody,0.0301974448315911,0.0055653220884245,34.389263601028496,M. Moody,2022-23,Moses Moody,63.0,13.0,4.8,0.8,0.141,0.085,-0.6,14.2,10.3,G,-0.006177539386435678
GSW_22,GSW,22,1631116,P. Baldwin Jr.,0.014453477868112,0.0027765667503646,23.368900850289556,P. Baldwin Jr.,2022-23,Patrick Baldwin Jr.,31.0,7.3,3.9,0.4,0.227,0.083,-12.3,11.5,7.8,F,-0.008397104909388872
GSW_22,GSW,22,201939,S. Curry,0.1589882565492321,0.0232282174483466,64.4857614729686,S. Curry,2022-23,Stephen Curry,56.0,34.7,29.4,6.3,0.297,0.274,5.8,79.3,31.5,G,-0.02682534630946893
GSW_22,GSW,22,202691,K. Thompson,0.1642792618402374,0.0240485470309178,75.41191917683526,K. Thompson,2022-23,Klay Thompson,69.0,33.0,21.9,2.4,0.256,0.105,2.9,47.9,37.3,G,-0.028861513045479695
GSW_22,GSW,22,203110,D. Green,0.0730416827977803,0.0073675275108021,36.974100146030295,D. Green,2022-23,Draymond Green,73.0,31.5,8.5,6.8,0.129,0.268,7.0,72.8,39.7,F,-0.010462533569013922
GSW_22,GSW,22,203210,J. Green,0.0299393470125177,0.0038290344055982,38.0366562522554,J. Green,2022-23,JaMychal Green,57.0,14.0,6.4,0.9,0.169,0.094,-8.2,22.1,14.0,F-C,-0.007897269948625815
GSW_22,GSW,22,203952,A. Wiggins,0.0680087753258485,0.0046658153855569,29.161843862533694,A. Wiggins,2022-23,Andrew Wiggins,37.0,32.2,17.1,2.3,0.212,0.1,5.2,46.2,31.6,F,-0.01210512849642512
HOU_22,HOU,22,1626246,B. Marjanović,0.0081332808605535,0.0105442951920375,56.83003354527844,B. Marjanović,,,,,,,,,,,,?,-0.0006530015198482706
HOU_22,HOU,22,1628981,B. Fernando,0.0120687393414666,0.0085657633080915,53.26228383785052,B. Fernando,,,,,,,,,,,,Forward-Center,-0.00259985487939687
HOU_22,HOU,22,1629645,K. Porter Jr.,0.127508854781582,0.0304887411770166,103.341042361015,K. Porter Jr.,2022-23,Kevin Porter Jr.,59.0,34.3,19.2,5.7,0.239,0.26,-8.3,79.0,34.8,G-F,-0.004662513425168994
HOU_22,HOU,22,1629726,G. Mathews,0.0219073855437491,0.0145510179418062,66.05712132693323,G. Mathews,,,,,,,,,,,,Guard,0.0032195852937060114
HOU_22,HOU,22,1630224,J. Green,0.1944116489571035,0.0319507803994755,108.51661865246164,J. Green,2022-23,Jalen Green,76.0,34.2,22.1,3.7,0.274,0.169,-8.7,65.9,34.1,G,-0.039156877077546705
HOU_22,HOU,22,1630227,D. Nix,0.0334513970877607,0.0051449397032284,40.7272467438495,D. Nix,2022-23,Daishen Nix,57.0,16.0,4.0,2.3,0.149,0.191,-8.2,36.0,14.6,G,-0.00682732597648575
HOU_22,HOU,22,1630231,K. Martin,0.0985176439721894,0.0343783355115432,114.47345499751329,K. Martin,2022-23,KJ Martin,82.0,28.0,12.7,1.5,0.16,0.079,-8.0,35.5,22.1,F,0.009781936737518721
HOU_22,HOU,22,1630256,J. Tate,0.032139577594123,0.0019425663262846,24.09638101849936,J. Tate,2022-23,Jae'Sean Tate,31.0,21.9,9.1,2.7,0.178,0.184,-7.3,40.9,21.6,F,-0.009932609684450344
HOU_22,HOU,22,1630528,J. Christopher,0.0453889544798635,0.0064527991520682,48.363936312422624,J. Christopher,2022-23,Josh Christopher,64.0,12.3,5.8,1.1,0.215,0.149,-13.9,18.7,11.6,G,-0.006688937309239177
HOU_22,HOU,22,1630578,A. Sengun,0.1199003017184835,0.1302083556847089,191.3479246354192,A. Sengun,2022-23,Alperen Sengun,75.0,28.9,14.8,3.9,0.211,0.199,-7.8,56.0,38.5,C,0.09812129111914979
HOU_22,HOU,22,1630586,U. Garuba,0.0179719270628361,0.0018811749268268,24.504236041445864,U. Garuba,2022-23,Usman Garuba,75.0,12.9,3.0,0.9,0.099,0.096,-12.2,18.8,9.6,F,-0.00934193009046775
HOU_22,HOU,22,1631095,J. Smith Jr.,0.1141282959464777,0.0202227251665387,77.4201434126491,J. Smith Jr.,2022-23,Jabari Smith Jr.,79.0,31.0,12.8,1.3,0.183,0.059,-11.3,46.4,23.6,F,-0.009679414245656142
HOU_22,HOU,22,1631102,T. Washington Jr.,0.0213826577462941,0.0078092013210562,48.47425651681277,T. Washington Jr.,2022-23,TyTy Washington Jr.,31.0,14.0,4.7,1.5,0.17,0.152,-6.1,28.5,13.1,G,-0.0035045519451274354
HOU_22,HOU,22,1631106,T. Eason,0.0756919847828938,0.0029789140895493,30.27170232637876,T. Eason,2022-23,Tari Eason,82.0,21.6,9.3,1.1,0.184,0.075,-4.8,32.6,15.9,F,-0.015445687379256492
HOU_22,HOU,22,201569,E. Gordon,0.0724124360487996,0.0096135405113441,60.68534074741932,E. Gordon,,,,,,,,,,,,Guard,-0.008079093053776392
IND_22,IND,22,1626167,M. Turner,0.1038712150249137,0.0795580178701566,129.51870977046593,M. Turner,2022-23,Myles Turner,62.0,29.4,18.0,1.4,0.225,0.074,-1.2,42.5,30.1,C-F,0.053241328206437497
IND_22,IND,22,1627741,B. Hield,0.1345343043311613,0.0361921463945567,86.50890621615606,B. Hield,2022-23,Buddy Hield,80.0,31.0,16.8,2.8,0.205,0.131,-1.9,58.7,34.0,G,-0.0019743413254665818
IND_22,IND,22,1629052,O. Brissett,0.0462501597035901,0.0070131867997513,37.40603387215136,O. Brissett,2022-23,Oshae Brissett,65.0,16.7,6.1,0.7,0.155,0.055,0.6,26.4,14.0,F-G,-0.006232846086178061
IND_22,IND,22,1629614,A. Nembhard,0.0843234955921809,0.0061820690275823,34.58570362192157,A. Nembhard,2022-23,Andrew Nembhard,75.0,27.6,9.5,4.5,0.159,0.222,-5.9,49.3,23.7,G-F,-0.014354889758738328
IND_22,IND,22,1629670,J. Nwora,0.0344959754695285,0.0057602345623885,43.12530611075851,J. Nwora,2022-23,Jordan Nwora,62.0,19.2,8.7,1.4,0.187,0.107,-10.2,26.9,16.6,F,-0.00629379204784343
IND_22,IND,22,1630169,T. Haliburton,0.1179251309569439,0.0295353974537265,77.19767741328481,T. Haliburton,2022-23,Tyrese Haliburton,56.0,33.6,20.7,10.4,0.238,0.457,-1.0,94.2,32.5,G,-0.0017904308265413657
IND_22,IND,22,1630174,A. Nesmith,0.0813849495336655,0.009627282862329,43.16162561256576,A. Nesmith,2022-23,Aaron Nesmith,73.0,24.9,10.1,1.3,0.168,0.073,-4.7,36.1,20.8,G-F,-0.01016029128216463
IND_22,IND,22,1630188,J. Smith,0.0603040756356202,0.0076404265383627,49.2998422706495,J. Smith,2022-23,Jalen Smith,68.0,18.8,9.4,1.0,0.201,0.076,-3.8,29.9,18.0,F-C,-0.0076865835719349615
IND_22,IND,22,1630537,C. Duarte,0.0434393765171841,0.0071355695471484,38.39221588209547,C. Duarte,2022-23,Chris Duarte,46.0,19.5,7.9,1.4,0.181,0.101,-6.2,29.1,18.9,G,-0.005779970178556485
IND_22,IND,22,1630543,I. Jackson,0.0369234700396064,0.2029695916284357,192.47060706444177,I. Jackson,2022-23,Isaiah Jackson,63.0,16.5,7.2,0.8,0.165,0.071,-5.6,22.7,14.4,F,0.19071032268402638
IND_22,IND,22,1631097,B. Mathurin,0.1453941484604574,0.0445799382104609,92.75587271408102,B. Mathurin,2022-23,Bennedict Mathurin,78.0,28.5,16.7,1.5,0.235,0.078,-4.3,42.0,28.6,G-F,0.0014013833711736118
IND_22,IND,22,201949,J. Johnson,0.0063881436054682,0.0070639036319584,47.83899249197109,J. Johnson,2022-23,James Johnson,18.0,9.0,2.8,0.8,0.152,0.135,-1.1,12.9,7.2,F,-0.0041653635529975384
IND_22,IND,22,204456,T. McConnell,0.0746135173118691,0.0458196358970429,99.05384512346664,T. McConnell,2022-23,T.J. McConnell,75.0,20.4,8.7,5.3,0.182,0.39,-2.4,54.9,18.9,G,0.02764003106824334
LAC_22,LAC,22,1626181,N. Powell,0.1161925019941504,0.028066078594383,150.0431273789719,N. Powell,2022-23,Norman Powell,60.0,26.1,17.0,1.8,0.251,0.115,-3.8,35.9,23.3,G,-0.0026036043899033343
LAC_22,LAC,22,1627826,I. Zubac,0.0678011167242754,0.0509910229927556,289.4670506120185,I. Zubac,2022-23,Ivica Zubac,76.0,28.5,10.8,1.0,0.149,0.05,-0.6,42.5,20.3,C,0.03426181096369772
LAC_22,LAC,22,1628379,L. Kennard,0.0304440308428609,0.0014140038803057,57.08103493410061,L. Kennard,,,,,,,,,,,,Guard,-0.010344901221961128
LAC_22,LAC,22,1629599,A. Coffey,0.0218027120446689,0.0045025195009597,75.70438982820818,A. Coffey,2022-23,Amir Coffey,50.0,12.5,3.4,1.1,0.128,0.119,-8.9,13.6,10.1,G-F,-0.006825306944194683
LAC_22,LAC,22,1629611,T. Mann,0.0733847381015687,0.0039805603102512,53.973421881190745,T. Mann,2022-23,Terance Mann,81.0,23.1,8.8,2.3,0.149,0.139,0.3,37.0,17.9,G-F,-0.013925027109269267
LAC_22,LAC,22,1629650,M. Brown,0.0074448285030576,0.0104493874292854,90.250590084006,M. Brown,2022-23,Moses Brown,36.0,8.2,4.3,0.1,0.188,0.021,3.5,11.2,5.0,?,-0.0007592063131021589
LAC_22,LAC,22,1630527,B. Boston,0.0168838074980058,0.0038337468501813,64.73854762734452,B. Boston,2022-23,Brandon Boston,22.0,11.3,6.5,0.9,0.237,0.129,-7.7,19.5,11.1,G,-0.007369289246507889
LAC_22,LAC,22,1630538,B. Hyland,0.0171496942302579,0.0017735634158669,38.57181739689955,B. Hyland,2022-23,Bones Hyland,56.0,19.4,11.8,3.1,0.271,0.245,-5.3,45.7,19.2,G,-0.00943398135305026
LAC_22,LAC,22,201566,R. Westbrook,0.035362935389524,0.0020780179875476,55.61851492544648,R. Westbrook,2022-23,Russell Westbrook,73.0,29.1,15.9,7.5,0.266,0.364,-0.2,64.1,24.0,G,-0.010046863237428195
LAC_22,LAC,22,201569,E. Gordon,0.026322786492954,0.0009052655186914,43.667808676319694,E. Gordon,2022-23,Eric Gordon,69.0,28.5,12.4,2.7,0.171,0.133,-5.8,38.6,23.4,G,-0.010614369129427889
LAC_22,LAC,22,201587,N. Batum,0.0461313480457325,0.0097340942209392,132.41950692461518,N. Batum,2022-23,Nicolas Batum,78.0,21.9,6.1,1.6,0.111,0.095,4.5,28.8,16.0,G-F,-0.0034973904860006923
LAC_22,LAC,22,202322,J. Wall,0.0542408933794203,0.0065190367850496,80.21271514608793,J. Wall,2022-23,John Wall,34.0,22.2,11.4,5.2,0.259,0.38,-6.6,55.4,18.2,Guard,-0.007822598061065777
LAC_22,LAC,22,202331,P. George,0.1437117787822387,0.0104291879617767,110.43487630192791,P. George,2022-23,Paul George,56.0,34.6,23.8,5.1,0.294,0.237,4.0,69.3,32.7,F,-0.03194500011017615
LAC_22,LAC,22,202694,M. Morris Sr.,0.0888061685721882,0.0041542344811927,66.59871651812033,M. Morris Sr.,2022-23,Marcus Morris Sr.,65.0,28.1,11.2,1.8,0.176,0.09,-0.3,37.0,24.2,F,-0.017586035315339713
LAC_22,LAC,22,202695,K. Leonard,0.1260303110874767,0.028826367437102,148.7997400004152,K. Leonard,2022-23,Kawhi Leonard,52.0,33.6,23.8,3.9,0.267,0.19,6.1,57.2,36.3,F,-0.005713047424185463
LAC_22,LAC,22,202704,R. Jackson,0.0724541345386865,0.002127320992701,57.37258225924185,R. Jackson,,,,,,,,,,,,Guard,-0.01557437522969551
LAC_22,LAC,22,203486,M. Plumlee,0.0130284498803509,0.0054046381465092,64.3559703053789,M. Plumlee,2022-23,Mason Plumlee,79.0,26.0,10.8,3.1,0.149,0.166,-5.9,40.8,24.6,F-C,-0.005761748489446343
LAC_22,LAC,22,203496,R. Covington,0.0317734645041212,0.0026371017347008,90.49435128946126,R. Covington,2022-23,Robert Covington,48.0,16.2,6.0,1.2,0.149,0.105,-1.0,28.8,12.9,F,-0.009212088361111401
LAL_22,LAL,22,1626156,D. Russell,0.0298317185109637,0.0010700164677884,12.488920492857636,D. Russell,2022-23,D'Angelo Russell,71.0,32.5,17.8,6.2,0.225,0.274,1.5,79.2,34.1,G,-0.010649454622944206
LAL_22,LAL,22,1627736,M. Beasley,0.0344212136664966,0.0053321451404924,29.35269938001926,M. Beasley,2022-23,Malik Beasley,81.0,25.8,12.7,1.5,0.207,0.086,-2.2,34.3,21.2,G,-0.006715898650124668
LAL_22,LAL,22,1628418,T. Bryant,0.0377358490566037,0.0032999715081589,23.59855544882948,T. Bryant,,,,,,,,,,,,Center-Forward,-0.009032741836259954
LAL_22,LAL,22,1628972,T. Brown Jr.,0.0591534931157572,0.0087541779085414,38.90758746978119,T. Brown Jr.,2022-23,Troy Brown Jr.,76.0,24.5,7.1,1.3,0.119,0.067,-0.5,26.7,14.2,G-F,-0.006375622849996649
LAL_22,LAL,22,1629020,J. Vanderbilt,0.017593064762876,0.0020687539402926,16.994607180818154,J. Vanderbilt,2022-23,Jarred Vanderbilt,78.0,24.1,7.9,2.4,0.136,0.134,-1.5,31.6,17.1,F,-0.009146877649114715
LAL_22,LAL,22,1629022,L. Walker IV,0.072284548699643,0.0027617615595753,25.51249001551376,L. Walker IV,2022-23,Lonnie Walker IV,56.0,23.2,11.7,1.1,0.198,0.071,-7.3,25.2,15.2,G-F,-0.014903116463434188
LAL_22,LAL,22,1629060,R. Hachimura,0.0331463539010708,0.0046825837413888,25.62098401809836,R. Hachimura,2022-23,Rui Hachimura,63.0,23.3,11.2,0.9,0.194,0.06,-1.2,30.3,16.7,F,-0.007266550008311133
LAL_22,LAL,22,1629117,W. Gabriel,0.030979092299847,0.008596865103271,35.04247894970205,W. Gabriel,2022-23,Wenyen Gabriel,68.0,15.1,5.5,0.5,0.135,0.049,-0.2,20.0,9.4,F,-0.0031976088443532533
LAL_22,LAL,22,1629134,K. Nunn,0.0323814380418154,0.0041072006295617,24.29152710455592,K. Nunn,,,,,,,,,,,,Guard,-0.007785407961989723
LAL_22,LAL,22,1629308,J. Toscano-Anderson,0.0095614482406935,0.0005137784572828,17.153473670593723,J. Toscano-Anderson,,,,,,,,,,,,Forward,-0.010665548237989188
LAL_22,LAL,22,1630559,A. Reaves,0.0808261091279959,0.0126364943840967,42.64305557599437,A. Reaves,2022-23,Austin Reaves,64.0,28.8,13.0,3.4,0.154,0.155,4.9,41.9,21.8,G,-0.007012098525810192
LAL_22,LAL,22,1631108,M. Christie,0.0135135135135135,0.0039229849354495,23.541237779371368,M. Christie,2022-23,Max Christie,41.0,12.5,3.1,0.5,0.1,0.054,-7.1,12.1,6.8,G,-0.007245057119991452
LAL_22,LAL,22,201566,R. Westbrook,0.0981642019377868,0.0033600444611581,28.85330687900601,R. Westbrook,,,,,,,,,,,,Guard,-0.02112642775500994
LAL_22,LAL,22,201976,P. Beverley,0.0341662417134115,0.002746030588121,27.07814334056098,P. Beverley,,,,,,,,,,,,Guard,-0.00928176104991235
LAL_22,LAL,22,203076,A. Davis,0.1352626211116777,0.2577126448329505,174.54881746404058,A. Davis,2022-23,Anthony Davis,56.0,34.0,25.9,2.6,0.277,0.128,4.8,68.5,38.2,F-C,0.2192233630103495
LAL_22,LAL,22,203471,D. Schröder,0.0958694543600204,0.0028994165655471,40.51680699647583,D. Schröder,2022-23,Dennis Schröder,66.0,30.1,12.6,4.5,0.183,0.202,2.8,54.8,23.2,G,-0.020884336426241407
LAL_22,LAL,22,2544,L. James,0.1666241713411524,0.0027857685104175,42.13937927141172,L. James,2022-23,LeBron James,55.0,35.5,28.9,6.8,0.322,0.308,4.6,78.4,37.2,F,-0.051422628462768315
MEM_22,MEM,22,1626145,T. Jones,0.0987512742099898,0.0079582702526479,49.429126897048974,T. Jones,2022-23,Tyus Jones,80.0,24.2,10.3,5.2,0.175,0.286,2.0,55.0,20.4,G,-0.016711039522237965
MEM_22,MEM,22,1628379,L. Kennard,0.0228083588175331,0.00711503062787,56.0644432491504,L. Kennard,2022-23,Luke Kennard,59.0,22.3,9.3,1.5,0.144,0.091,7.3,27.3,17.2,G,-0.00424908039166301
MEM_22,MEM,22,1628415,D. Brooks,0.1299694189602446,0.0117544241610935,59.12209651997773,D. Brooks,2022-23,Dillon Brooks,73.0,30.3,14.3,2.6,0.214,0.117,4.9,41.2,26.7,G-F,-0.024432565879348847
MEM_22,MEM,22,1628991,J. Jackson Jr.,0.1178644240570846,0.0064933547865233,46.25760721558936,J. Jackson Jr.,2022-23,Jaren Jackson Jr.,63.0,28.4,18.6,1.0,0.243,0.048,9.8,41.7,24.7,F-C,-0.024809300334155317
MEM_22,MEM,22,1629630,J. Morant,0.1655198776758409,0.0339033466989384,94.0596605661458,J. Morant,2022-23,Ja Morant,61.0,31.9,26.2,8.1,0.338,0.412,7.3,77.0,25.8,G,-0.01969114457136971
MEM_22,MEM,22,1629634,B. Clarke,0.0468909276248725,0.0466894381875269,147.56937557743586,B. Clarke,2022-23,Brandon Clarke,56.0,19.5,10.0,1.3,0.174,0.1,0.7,28.5,17.8,F,0.033364064978433736
MEM_22,MEM,22,1629723,J. Konchar,0.0382262996941896,0.006149607644878,42.60884291506186,J. Konchar,2022-23,John Konchar,72.0,20.7,5.1,1.4,0.1,0.082,7.0,30.1,14.5,G,-0.006228600891651288
MEM_22,MEM,22,1630214,X. Tillman,0.0365698267074413,0.0048903436382653,37.04078785593608,X. Tillman,2022-23,Xavier Tillman,61.0,19.3,7.0,1.6,0.136,0.109,0.7,31.3,17.4,F,-0.007337699144828912
MEM_22,MEM,22,1630217,D. Bane,0.1297145769622834,0.0085545734139242,52.29111668401246,D. Bane,2022-23,Desmond Bane,58.0,31.7,21.5,4.4,0.252,0.202,9.0,63.8,34.6,G,-0.027524128664154
MEM_22,MEM,22,1630533,Z. Williams,0.0259938837920489,0.0044366798977985,35.64526479011821,Z. Williams,2022-23,Ziaire Williams,37.0,15.2,5.7,0.9,0.178,0.086,-5.2,17.7,10.8,F,-0.007066505611264483
MEM_22,MEM,22,1630583,S. Aldama,0.0658766564729867,0.0040554740527133,32.83777912342893,S. Aldama,2022-23,Santi Aldama,77.0,21.8,9.0,1.3,0.157,0.076,2.6,29.2,15.6,F-C,-0.012294409553702264
MEM_22,MEM,22,1631113,K. Chandler,0.0114678899082568,0.0018539992575067,26.9641999025891,K. Chandler,2022-23,Kennedy Chandler,36.0,7.8,2.2,1.6,0.15,0.278,-5.4,16.3,5.8,Guard,-0.00931283307008061
MEM_22,MEM,22,1631222,J. LaRavia,0.01210499490316,0.0019363077974798,28.92608347773833,J. LaRavia,2022-23,Jake LaRavia,35.0,11.8,3.0,0.6,0.117,0.068,-7.6,14.2,8.0,F,-0.009229278889291526
MEM_22,MEM,22,1631223,D. Roddy,0.053644240570846,0.0036075755135377,34.0420970630548,D. Roddy,2022-23,David Roddy,70.0,18.0,6.7,0.8,0.163,0.064,-1.9,20.9,13.0,F,-0.01064427669640903
MEM_22,MEM,22,1631254,K. Lofton Jr.,0.0118501529051987,0.0032584411767461,29.364571234256847,K. Lofton Jr.,2022-23,Kenneth Lofton Jr.,24.0,7.3,5.0,0.8,0.267,0.198,-13.4,11.6,8.4,F,-0.007907467641874517
MEM_22,MEM,22,203500,S. Adams,0.0257390417940876,0.014307708122093,75.256425629778,S. Adams,2022-23,Steven Adams,42.0,27.0,8.6,2.3,0.139,0.107,9.7,43.2,22.9,C,0.002816998859850206
MIA_22,MIA,22,1628389,B. Adebayo,0.1630405586892291,0.0941623509128199,227.88572842648088,B. Adebayo,2022-23,Bam Adebayo,75.0,34.6,20.4,3.2,0.251,0.154,1.8,61.9,36.2,C-F,0.04193011435927312
MIA_22,MIA,22,1628997,C. Martin,0.0768197690034918,0.0017204227828755,40.01885837744168,C. Martin,2022-23,Caleb Martin,71.0,29.3,9.6,1.6,0.143,0.082,0.0,38.9,21.7,F,-0.01696487716403474
MIA_22,MIA,22,1629130,D. Robinson,0.0330378726833199,0.0011397334477498,28.594986731300093,D. Robinson,2022-23,Duncan Robinson,42.0,16.4,6.4,1.1,0.172,0.101,-5.0,23.0,16.1,F,-0.010801255095534666
MIA_22,MIA,22,1629216,G. Vincent,0.0773569701853344,0.0017381372065742,37.30577171043089,G. Vincent,2022-23,Gabe Vincent,68.0,25.9,9.4,2.5,0.17,0.139,-0.7,43.1,19.5,G,-0.017072959195970516
MIA_22,MIA,22,1629312,H. Highsmith,0.0271286596830513,0.0035126501709431,40.32262739369092,H. Highsmith,2022-23,Haywood Highsmith,54.0,18.0,4.4,0.8,0.121,0.065,-5.2,20.5,11.9,F,-0.008048941291408675
MIA_22,MIA,22,1629622,M. Strus,0.1039484286865431,0.0074465430561042,101.83092489141806,M. Strus,2022-23,Max Strus,80.0,28.4,11.5,2.1,0.17,0.115,-3.8,44.1,26.5,G-F,-0.01889571620509178
MIA_22,MIA,22,1629639,T. Herro,0.1555197421434327,0.0067794055190372,46.74765153714249,T. Herro,2022-23,Tyler Herro,67.0,34.9,20.1,4.2,0.25,0.19,2.7,65.5,34.7,G,-0.041456514379988804
